Summary_Breezy,Summary_Breezy and Foggy,Summary_Breezy and Mostly Cloudy,Summary_Breezy and Overcast,Summary_Breezy and Partly Cloudy,Summary_Clear,Summary_Drizzle,Summary_Foggy,Summary_Light Rain,Summary_Mostly Cloudy,Summary_Overcast,Summary_Partly Cloudy,Summary_Rain,Summary_Windy and Partly Cloudy,Precip Type_NaN,Precip Type_rain,Precip Type_snow,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),sin_month,cos_month,sin_day,cos_day,sin_week_of_year,cos_week_of_year,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,week_of_year_1,week_of_year_2,week_of_year_3,week_of_year_4,week_of_year_5,week_of_year_6,week_of_year_7,week_of_year_8,week_of_year_9,week_of_year_10,week_of_year_11,week_of_year_12,week_of_year_13,week_of_year_14,week_of_year_15,week_of_year_16,week_of_year_17,week_of_year_18,week_of_year_19,week_of_year_20,week_of_year_21,week_of_year_22,week_of_year_23,week_of_year_24,week_of_year_25,week_of_year_26,week_of_year_27,week_of_year_28,week_of_year_29,week_of_year_30,week_of_year_31,week_of_year_32,week_of_year_33,week_of_year_34,week_of_year_35,week_of_year_36,week_of_year_37,week_of_year_38,week_of_year_39,week_of_year_40,week_of_year_41,week_of_year_42,week_of_year_43,week_of_year_44,week_of_year_45,week_of_year_46,week_of_year_47,week_of_year_48,week_of_year_49,week_of_year_50,week_of_year_51,week_of_year_52,week_of_year_53
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.375462962962963,8.335879629629629,0.6741666666666665,10.717904166666665,121.875,10.8514,1020.7245833333333,-1.0,-1.83697019872103e-16,-0.5712682150947922,0.8207634412072763,-0.9266896074318335,0.375827582114238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.634953703703701,7.494212962962962,0.7716666666666668,3.227379166666667,172.5,9.0139875,1028.9137499999997,-1.0,-1.83697019872103e-16,-0.39435585511331867,0.9189578116202309,-0.9266896074318335,0.375827582114238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.329861111111111,6.237268518518516,0.84125,4.940687499999999,87.95833333333333,4.540870833333333,1037.3041666666668,-1.0,-1.83697019872103e-16,-0.20129852008866114,0.9795299412524942,-0.9266896074318335,0.375827582114238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.221064814814816,3.994444444444445,0.7541666666666668,3.9391333333333343,131.625,8.757058333333335,1040.6204166666666,-0.8660254037844385,0.5000000000000001,0.0,1.0,-0.9266896074318335,0.375827582114238,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.7122685185185187,3.7122685185185187,0.80125,1.1109,105.375,4.151116666666668,1035.9229166666667,-0.8660254037844385,0.5000000000000001,0.20129852008866,0.9795299412524942,-0.8757349421956374,0.48279220273074414,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.4442129629629625,2.4442129629629625,0.8758333333333334,1.9635291666666665,117.625,2.84165,1029.801666666667,-0.8660254037844385,0.5000000000000001,0.39435585511331855,0.9189578116202309,-0.8757349421956374,0.48279220273074414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.241203703703704,0.8719907407407407,0.9308333333333333,3.787525,156.08333333333334,1.4188125000000003,1023.6437500000001,-0.8660254037844385,0.5000000000000001,0.5712682150947922,0.8207634412072763,-0.8757349421956374,0.48279220273074414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.2754629629629632,2.1157407407407414,0.9195833333333333,2.354625,158.5,1.1437708333333334,1022.4133333333334,-0.8660254037844385,0.5000000000000001,0.72479278722912,0.6889669190756869,-0.8757349421956374,0.48279220273074414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.541666666666666,1.1196759259259261,0.9841666666666667,3.2374416666666668,158.25,0.061045833333333334,1025.8500000000001,-0.8660254037844385,0.5000000000000001,0.8486442574947509,0.5289640103269625,-0.8757349421956374,0.48279220273074414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.003703703703704,2.179861111111111,0.9724999999999998,8.400174999999999,184.08333333333334,0.4756208333333334,1028.5091666666667,-0.8660254037844385,0.5000000000000001,0.93775213214708,0.3473052528448202,-0.8757349421956374,0.48279220273074414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.190740740740742,10.813657407407407,0.8679166666666666,8.311625000000001,214.20833333333334,6.244116666666667,1028.2208333333333,-0.8660254037844385,0.5000000000000001,0.9884683243281112,0.1514277775045767,-0.8757349421956374,0.48279220273074414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.484722222222222,10.31550925925926,0.8466666666666668,8.234479166666667,230.83333333333334,5.4518625,1023.6625,-0.8660254037844385,0.5000000000000001,0.9987165071710532,-0.05064916883871265,-0.8124868780056819,0.582979479114472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14.670601851851847,14.670601851851847,0.7295833333333334,11.32635,272.2916666666667,13.195962500000002,1021.0970833333334,-0.8660254037844385,0.5000000000000001,0.9680771188662046,-0.25065253225872036,-0.8124868780056819,0.582979479114472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.589814814814815,15.589814814814815,0.7120833333333333,14.088841666666665,290.3333333333333,14.164645833333337,1022.0745833333332,-0.8660254037844385,0.5000000000000001,0.8978045395707416,-0.44039415155763423,-0.8124868780056819,0.582979479114472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.33356481481482,12.069444444444448,0.8054166666666666,6.387674999999998,270.0833333333333,12.578795833333336,1025.9799999999998,-0.8660254037844385,0.5000000000000001,0.7907757369376989,-0.6121059825476626,-0.8124868780056819,0.582979479114472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.614814814814814,8.377083333333333,0.8516666666666666,3.7969166666666676,129.95833333333334,8.626916666666668,1027.2316666666663,-0.8660254037844385,0.5000000000000001,0.651372482722222,-0.758758122692791,-0.8124868780056819,0.582979479114472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.840509259259258,7.165509259259257,0.6858333333333332,10.510616666666667,304.2083333333333,8.819445833333333,1025.42125,-0.8660254037844385,0.5000000000000001,0.485301962531081,-0.8743466161445818,-0.8124868780056819,0.582979479114472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.934722222222222,9.626388888888888,0.6308333333333334,9.977975,214.79166666666666,14.092866666666668,1018.0470833333333,-0.8660254037844385,0.5000000000000001,0.29936312297335815,-0.9541392564000487,-0.8124868780056819,0.582979479114472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.11064814814815,12.875000000000002,0.7120833333333333,19.425320833333334,252.66666666666666,11.557116666666666,1015.5595833333333,-0.8660254037844385,0.5000000000000001,0.10116832198743268,-0.9948693233918956,-0.737833279041728,0.6749830015182101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.452546296296296,8.869675925925925,0.7812499999999999,6.285708333333335,179.91666666666666,8.809383333333335,975.0616666666666,-0.8660254037844385,0.5000000000000001,-0.10116832198743204,-0.9948693233918956,-0.737833279041728,0.6749830015182101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.995833333333332,10.436805555555555,0.7225000000000001,9.620420833333336,228.5,13.193950000000001,1016.7829166666667,-0.8660254037844385,0.5000000000000001,-0.2993631229733582,-0.9541392564000487,-0.737833279041728,0.6749830015182101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.614814814814816,8.997685185185185,0.7775,6.2783291666666665,188.375,10.877562499999998,1019.2866666666665,-0.8660254037844385,0.5000000000000001,-0.48530196253108054,-0.874346616144582,-0.737833279041728,0.6749830015182101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.385648148148148,10.555092592592594,0.7354166666666667,15.686095833333333,210.25,10.238929166666667,1008.8037499999999,-0.8660254037844385,0.5000000000000001,-0.6513724827222217,-0.758758122692791,-0.737833279041728,0.6749830015182101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.715277777777778,5.185185185185183,0.8604166666666666,17.996445833333336,301.875,8.343154166666666,994.5591666666668,-0.8660254037844385,0.5000000000000001,-0.7907757369376988,-0.6121059825476626,-0.737833279041728,0.6749830015182101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.2638888888888893,0.8053240740740736,0.9245833333333334,9.840454166666667,244.41666666666666,8.090250000000001,1002.4475000000001,-0.8660254037844385,0.5000000000000001,-0.8978045395707422,-0.4403941515576342,-0.737833279041728,0.6749830015182101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.6784722222222226,1.464351851851852,0.7791666666666667,5.823504166666666,238.625,12.808220833333332,1022.06,-0.8660254037844385,0.5000000000000001,-0.9680771188662046,-0.25065253225872125,-0.652822118190521,0.7575112421616201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.3488425925925926,-0.6078703703703705,0.7466666666666667,10.6561875,171.5,11.198220833333332,1025.4229166666664,-0.8660254037844385,0.5000000000000001,-0.9987165071710532,-0.050649168838713544,-0.652822118190521,0.7575112421616201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.1780092592592597,0.7462962962962963,0.8320833333333334,6.700954166666666,104.58333333333333,9.768675,1014.21625,-0.8660254037844385,0.5000000000000001,-0.9884683243281112,0.15142777750457667,-0.652822118190521,0.7575112421616201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0668981481481485,-1.546759259259259,0.8600000000000002,13.450208333333334,189.75,7.768249999999998,1008.8641666666667,-0.8660254037844385,0.5000000000000001,-0.93775213214708,0.3473052528448202,-0.652822118190521,0.7575112421616201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.7712962962962955,-0.6018518518518515,0.9062500000000003,13.0591125,127.08333333333333,7.977550000000002,1014.6541666666667,-0.8660254037844385,0.5000000000000001,-0.8486442574947509,0.5289640103269625,-0.652822118190521,0.7575112421616201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.7381944444444446,-1.4486111111111113,0.9229166666666666,11.946870833333334,277.25,3.4796125,1011.8574999999997,-0.8660254037844385,0.5000000000000001,-0.72479278722912,0.6889669190756869,-0.652822118190521,0.7575112421616201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.909027777777777,1.5689814814814815,0.7591666666666668,15.911495833333339,256.5,12.75656666666667,1020.4562500000002,-0.8660254037844385,0.5000000000000001,-0.5712682150947922,0.8207634412072763,-0.652822118190521,0.7575112421616201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.334722222222223,4.225694444444444,0.8220833333333334,10.544158333333334,199.16666666666666,10.4750625,1020.3595833333334,-0.8660254037844385,0.5000000000000001,-0.39435585511331867,0.9189578116202309,-0.5586467658036528,0.8294056854502013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.196527777777778,7.413194444444444,0.7508333333333335,17.800562499999998,258.9166666666667,11.843562499999999,1020.1995833333334,-0.5000000000000001,0.8660254037844379,0.0,1.0,-0.5586467658036528,0.8294056854502013,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.898842592592593,4.550925925925927,0.8170833333333335,13.045025000000003,266.0833333333333,13.26170416666667,1028.0283333333334,-0.5000000000000001,0.8660254037844379,0.20129852008866,0.9795299412524942,-0.5586467658036528,0.8294056854502013,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.063425925925927,5.759490740740741,0.9212500000000001,4.262475,263.4583333333333,6.768037499999999,1032.145833333333,-0.5000000000000001,0.8660254037844379,0.39435585511331855,0.9189578116202309,-0.5586467658036528,0.8294056854502013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.625231481481481,4.789583333333333,0.9645833333333332,5.5155916666666664,128.20833333333334,1.7951499999999998,1034.2958333333333,-0.5000000000000001,0.8660254037844379,0.5712682150947922,0.8207634412072763,-0.5586467658036528,0.8294056854502013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.360648148148148,4.379166666666668,0.9095833333333333,5.869120833333334,226.20833333333334,4.742791666666666,1037.0537499999998,-0.5000000000000001,0.8660254037844379,0.72479278722912,0.6889669190756869,-0.5586467658036528,0.8294056854502013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
